"georeg_agg","doymin","mean_pai","se_pai","mean_pai_toc","se_pai_toc","mean_pai_us","se_pai_us","mean_modis_lai","se_modis_lai","mean_meanpavd","se_meanpavd","mean_sdvfp","se_sdvfp","mean_nirv","se_nirv","mean_fpar","se_fpar","mean_apar","se_apar","mean_sif743","se_sif743","mean_sif743_cor","se_sif743_cor","mean_sif_par","se_sif_par","mean_sifs_par","se_sifs_par","mean_sif_parm","se_sif_parm","mean_sifs_parm","se_sifs_parm","mean_sif_apar","se_sif_apar","mean_phif","se_phif","mean_phifm","se_phifm","mean_fesc","se_fesc","mean_pri_nar","se_pri_nar","mean_cci","se_cci","mean_sif_rel_tropo","se_sif_rel_tropo","mean_ndvi_tropo","se_ndvi_tropo","mean_nirv_tropo_refl","se_nirv_tropo_refl","mean_nirv_tropo_rad","se_nirv_tropo_rad","mean_phifm_tropo_rad","se_phifm_tropo_rad","mean_phifm_tropo_refl","se_phifm_tropo_refl","mean_phif_tropo_refl","se_phif_tropo_refl","mean_fesc_tropo_rad","se_fesc_tropo_rad","mean_fesc_tropo_refl","se_fesc_tropo_refl","mean_sif_fesc_mod","se_sif_fesc_mod","mean_sif_fesc_tr","se_sif_fesc_tr","mean_iprec","se_iprec","mean_vpd","se_vpd","nsif","npai","nsifparm"
"NOA",321,4.15023231731271,0.0659066449877473,1.44100427543217,0.0766938599169888,2.46293921515627,0.0384697673410104,5.59211319285247,0.00614645871546899,0.0307919532763508,0.000791110244225644,0.0602735256389627,0.00159012157251264,0.261228212447258,0.00014805296197636,0.855868387941188,0.000385906166902671,152858.727365225,135.557069377257,1.5641475127741,0.00185496285604567,0.547118948629538,0.000663346833259202,3.00089949218766e-06,3.63060119575101e-09,8.57945619478696e-06,1.01612465400153e-08,7.61958585865847e-07,9.59958893529176e-10,2.17849720956078e-06,2.69087629964323e-09,3.38700480777485e-06,8.67047832129867e-09,1.14390194402696e-05,1.70623882998347e-08,2.79845324587499e-06,4.25742083997906e-09,0.294602746688324,0.000305309176191052,-0.0865594407476236,7.0468516873269e-05,0.189705349476199,0.000385947165447323,0.00604424189968289,6.45245992689157e-06,0.564658479879357,0.000445344221409686,0.163699490725481,0.000146953947831037,50.7130274363507,0.0433424730193578,1.52291462194363e-08,1.80292395980638e-11,4.73329122227903e-06,5.66954417489208e-09,1.86842419332259e-05,2.2021974381765e-08,57.1188758215847,0.100052310246981,0.184370048690706,0.000340265226086788,1.69584308574276,0.00464944640640019,2.84537447013261,0.0069605425819428,105.121402711621,0.141403422943129,2.49886993420527,0.000801554164245684,70384,53,70384
"NOA",337,4.25266344854437,0.0263972435119419,1.4160401818851,0.044321681516989,2.5680655796835,0.0250087241683645,5.66329604218373,0.00535504314679032,0.0304248732588957,0.000436554446206428,0.0599918670586647,0.000929625815749229,0.259212640838587,0.000160295574257836,0.863091492778001,0.00032047814249736,146433.564259595,215.592333046631,1.45140429731629,0.00182613513285613,0.501123418138745,0.000645258886826412,3.21456645953086e-06,4.75512359469444e-09,9.30852200242046e-06,1.34980530296851e-08,6.98918500438557e-07,9.62731199307097e-10,2.02513949673374e-06,2.74307819494205e-09,3.26311859682193e-06,9.37289700265187e-09,1.13428554419156e-05,2.20920292347308e-08,2.4909679550522e-06,4.55620189015788e-09,0.288444119060249,0.000279915762062193,-0.0874633080957998,6.66501932524779e-05,0.165857844065937,0.000456886257132982,0.0056072836610836,6.33561878485716e-06,0.535109908336792,0.000344239850146126,0.152560763977086,0.000124103463495446,47.3929299268726,0.0358048233125239,1.47556476947416e-08,1.81885105264083e-11,4.59536303993917e-06,5.65836669975137e-09,2.11015911631885e-05,2.74735511505798e-08,53.1118791909092,0.0752793933871842,0.170608168353991,0.000261163177626075,1.52924890190089,0.00438388340879099,2.69855357100974,0.00579339138903006,81.6712380106512,0.211661037801504,2.51244443832411,0.00079938549729988,71168,163,71168
"NOA",353,4.12820402781169,0.0559191790181403,1.16443977572701,0.0820166461350666,2.66746666214683,0.0448582055759718,5.43244668152271,0.00723088534076204,0.0317857182500037,0.000827357203926854,0.0632537719652508,0.00165527227802044,0.258545938494276,0.000188671836116924,0.855219249270519,0.000467133915440387,125045.428849784,142.676119134381,1.46715383963514,0.00208759060247069,0.499865253751324,0.00072576466063485,3.45409286043579e-06,5.36739589129778e-09,1.01402682153263e-05,1.54993705598326e-08,7.3793383741658e-07,1.18371823929495e-09,2.16604871246201e-06,3.41762821192533e-09,3.84527476287946e-06,1.19626386319981e-08,1.34858059808689e-05,3.11278588700097e-08,2.81132757734496e-06,6.66678706191917e-09,0.294203695711073,0.000361242332024501,-0.0843822271877425,0.000100144045654478,0.145761248884285,0.000638420468046452,0.00552310066895584,7.20001156772346e-06,0.531639079443442,0.000410932159063518,0.152175053546101,0.000140790904743113,47.7394175629307,0.0412075342862276,1.54692251794965e-08,2.1809673097507e-11,4.86665326323264e-06,6.87006300855979e-09,2.28007233750796e-05,3.1523178402815e-08,54.5251606366798,0.0936602571787258,0.173620213008868,0.000318763065057902,1.55072228814657,0.00581429845187204,2.75402180573148,0.00745622013548923,90.1537419138233,0.205213226337593,2.50734280302283,0.000888488191400572,55696,33,55696
"CA",1,4.31322749878498,0.0456083073902877,1.39519304084651,0.0548908362960422,2.73866442543395,0.0348135718576806,5.87258445208339,0.00378072132770989,0.0320234388469699,0.000449863438773291,0.0639099701446422,0.000903990236058634,0.256114388693144,0.000119899209445947,0.871463453684109,0.000214181356358909,134363.28712039,79.2823701259889,1.31474894067233,0.00156177253798004,0.457563944983516,0.00055305385115155,3.0710136680422e-06,3.85192512647517e-09,8.82505329826581e-06,1.0907488120152e-08,6.13863701229696e-07,8.10081095205285e-10,1.76329385802882e-06,2.2871273121121e-09,3.34566155491386e-06,6.03285975509112e-09,1.15810518600026e-05,1.67026839999405e-08,2.27146014084591e-06,3.37336338133987e-09,0.288055082787544,0.000161340830374831,-0.0813799422559136,4.82491010787618e-05,0.165017105579077,0.000195876502406605,0.00450816442374506,5.08464515591755e-06,0.479769504105627,0.000418426886467011,0.143459926379919,0.000130643203904518,48.3157225503606,0.0423055213458923,1.28707573773173e-08,1.55415737038863e-11,4.35270051668928e-06,5.34661358691953e-09,2.18641232534029e-05,2.63607277906971e-08,53.9040193393481,0.060267497317228,0.160274597763283,0.000187742766903793,1.52910126163693,0.00256040854967343,2.80548775373944,0.00439572751092317,117.545569523769,0.217598892578902,2.25184362149126,0.000245069747745888,85115,94,85115
"CA",17,4.37095925032374,0.0345333926188375,1.49459871003427,0.0552637104990256,2.70253350361284,0.0276361658960229,5.77650913564198,0.00571774171302017,0.0312469494360757,0.000473767642900846,0.0620373191693461,0.000918248185214491,0.25523729324796,0.000161265930770327,0.8659088532122,0.000337461171797568,130494.743071044,113.03775688832,1.34490733793775,0.00178728850804855,0.463047142581363,0.000623632814324278,3.28815766304831e-06,4.82692523308747e-09,9.54549065011745e-06,1.37986002169938e-08,6.36183974644638e-07,9.18578259843938e-10,1.84689109382417e-06,2.62267981416379e-09,3.54087038404539e-06,9.03291477120585e-09,1.23081979003711e-05,2.36199943331508e-08,2.37045416391726e-06,4.42964246148298e-09,0.287970941879393,0.000221066293864838,-0.0802588301279846,6.23221742184655e-05,0.156465666132804,0.000262611154362669,0.00441541816430542,5.73208391213173e-06,0.538713065513797,0.00068431454688724,0.161742538489356,0.000194270580543548,55.863443758655,0.0666395209589714,1.19972747810041e-08,1.82660385899544e-11,4.15118396578247e-06,6.37545938643952e-09,2.15870670800438e-05,3.47776931806537e-08,67.2585505463703,0.139474230403232,0.194519452458511,0.000402507503711467,1.56016068456628,0.00375733487984374,2.46841737950257,0.00623785306452491,138.219443157738,0.195664046150674,2.25084168794965,0.000260275510813739,72577,83,72577
"CA",33,4.36622298268949,0.0453621445489793,1.55487990888667,0.0322537113743974,2.66291529916774,0.025832640042991,5.37936929446327,0.00653904348397012,0.0305792603241858,0.000295063545143632,0.0606892778417148,0.000576829886305724,0.2496314613575,0.000148678074171431,0.84272255492347,0.000389481135234595,141018.994883534,152.804814219148,1.33928635596259,0.00169361917745853,0.458151861731366,0.000588768970289485,3.04596912595129e-06,4.45458438679184e-09,8.89977281277779e-06,1.27974089784145e-08,6.16137614191946e-07,8.88359912605974e-10,1.80034812694124e-06,2.55423376479865e-09,3.17277970064055e-06,7.97748438809589e-09,1.11578727356407e-05,2.21556516914043e-08,2.23040519813975e-06,4.21197966300934e-09,0.285252987410551,0.000233111712939717,-0.0764901950550141,6.15944168860735e-05,0.150488681831591,0.000246806069495693,0.00418641707835879,4.87589349394902e-06,0.474250361309514,0.000424907136588658,0.146615152993861,0.000144766277466976,51.4460114178871,0.049071744395591,1.22147778568917e-08,1.6527786037052e-11,4.30536394540026e-06,5.92149824008142e-09,2.12657715530546e-05,2.95749125315384e-08,59.5093697220577,0.0855521574639663,0.169907008466757,0.000252813245407858,1.48181531617858,0.00332431443261164,2.58400730494821,0.00533107028813412,139.95488917761,0.252473257334183,2.26195506063058,0.000216185482560708,81387,177,81387
"CA",49,4.33476190817983,0.049075864388855,1.53819249544227,0.0559684428659917,2.63038705315506,0.0308215718476449,5.5338573621327,0.00688106508446003,0.0321557122821871,0.000589437674357006,0.0641679746147833,0.00118905217637389,0.24860420698752,0.000153515574848608,0.850460307764355,0.000407423096638571,138326.293667628,175.588574836522,1.23168154582417,0.00174819229766746,0.419992720010868,0.000605706116313813,2.91499234166266e-06,4.71967533614518e-09,8.54494762916471e-06,1.36267785810621e-08,5.88838922078223e-07,9.57130704058212e-10,1.72609766124152e-06,2.76319142185078e-09,3.01638838522992e-06,9.38307839036209e-09,1.06744018919492e-05,2.46402204591604e-08,2.12077489803722e-06,4.68504817274513e-09,0.28388265272607,0.000238550060661056,-0.0772331331648408,5.97681322831939e-05,0.140221824440193,0.000256475473816459,0.00380583780691705,4.84306375018348e-06,0.48909374234649,0.000544995899518079,0.149920361779073,0.000162530701842601,52.9368153770615,0.0561374487078355,1.15637713394383e-08,1.84924454575196e-11,4.09777894760306e-06,6.62655713582508e-09,2.03045062106103e-05,3.2217238174293e-08,64.3462740227756,0.124473347292919,0.182453291074178,0.000358157106315467,1.37429717250945,0.00379510032400478,2.29260182019416,0.00614040336054056,150.195288979643,0.238748070246794,2.26202318585147,0.000220011601886939,79011,57,79011
"CA",65,4.42702374950288,0.0300540130076496,1.59270182393846,0.0372123269541522,2.66673374270636,0.0219624507863276,5.51992436480202,0.00537770370849761,0.0312809873342751,0.000309706704481104,0.06231337643805,0.000628910243021045,0.252818615437389,0.000131381917202685,0.850522871822396,0.00031717485759153,138045.998236992,121.895851333045,1.24362888610068,0.00171508159157173,0.424520586511011,0.000593388901311161,2.81930708775011e-06,4.26617554519488e-09,8.26113000581723e-06,1.23845562140924e-08,5.6738760251276e-07,8.61219685560145e-10,1.66194142327378e-06,2.49130780588951e-09,3.04972582853482e-06,7.20855325345231e-09,1.06364612840588e-05,2.06965741784459e-08,2.12721678894923e-06,4.08914874178882e-09,0.293589796623983,0.000185304503581866,-0.0788527870562926,5.75631052224312e-05,0.147953659155815,0.000224915623119577,0.00393159547797568,5.12431839099719e-06,0.45089527520008,0.000397776358299388,0.138244621520758,0.000132894889371856,48.2642773463748,0.043468844070146,1.18470985154688e-08,1.63951549155866e-11,4.15696670283866e-06,5.82838416434733e-09,2.07062630764022e-05,2.99348740031874e-08,55.8288255444248,0.0758950234439521,0.159415090349371,0.000231036680443429,1.38685326699098,0.00331326303179739,2.62112378347676,0.00545911445550242,167.856518411679,0.246435931659185,2.24372449858033,0.000201523856131193,77175,126,77175
"CA",81,4.22835096560026,0.0626807920197843,1.35784616987956,0.062849820178176,2.68745910493951,0.036425626926034,5.88523533360802,0.00411405923738999,0.0323258610278891,0.000554960674088299,0.0645506201606048,0.0011145216763798,0.25383505631865,0.000123586252941459,0.869086657720655,0.000246701259083725,130200.864864244,85.6507000516102,1.25177717138797,0.00170787682886131,0.430699349670427,0.00059500577656915,2.89061453925631e-06,4.1635509469912e-09,8.40246104356185e-06,1.19763773197255e-08,5.67323564646908e-07,8.11808739687146e-10,1.64875417855912e-06,2.33152989789479e-09,3.28581000787455e-06,6.96690617490933e-09,1.13215012678011e-05,1.97650188810447e-08,2.17780685147341e-06,3.76737801026364e-09,0.289680980650416,0.000160682336370002,-0.0784548519035229,5.51135430193093e-05,0.157991866355032,0.000206171796348115,0.00413076880764059,5.31956698884067e-06,0.458149054518213,0.000390429557610666,0.139619644595301,0.000121195792367608,47.1832644871505,0.0380586216781326,1.21226691819896e-08,1.64518896892333e-11,4.11655407197338e-06,5.66689950334438e-09,2.10379047389053e-05,2.97768072014098e-08,53.6973442106676,0.0629340883813066,0.158511506501735,0.000200262325999254,1.45173671753556,0.00320931041260947,2.70679080264726,0.0054436690690215,157.165272642652,0.178092509508854,2.24481384297159,0.000207026179722756,76830,57,76830
"CA",97,4.48216433164133,0.0236759448572541,1.77540019118928,0.0314765302736025,2.56574691576787,0.0160919922477472,5.50974398544607,0.00578566223920526,0.029066637432967,0.000240396319734069,0.0579005724108552,0.000485545947685203,0.25149423563881,0.000144112602237455,0.854416843303999,0.000362940729205879,129351.412262305,123.218464078476,1.11303313124081,0.00150152092676872,0.384599210325172,0.000523098707947109,2.67745741876762e-06,4.11875481060568e-09,7.75067333412821e-06,1.18676381057684e-08,5.64846781629204e-07,8.04690383885749e-10,1.63491430913263e-06,2.31441873946524e-09,3.01884880357009e-06,8.27905827417675e-09,1.0638563658773e-05,2.26965088155946e-08,2.2300723628015e-06,4.3905167640482e-09,0.291995308385357,0.000223154118063531,-0.0800365730487955,6.53117001561089e-05,0.162868808609478,0.000254700664169778,0.0039349419423942,5.20769460844835e-06,0.505467515969864,0.000579578979273964,0.151037212311365,0.000172140179505417,49.0930884621004,0.0565585631599731,1.21802870439206e-08,1.91684953735089e-11,3.96999238781492e-06,6.3918355989491e-09,1.89106966250507e-05,3.27123360229603e-08,59.3276516556866,0.125835509458803,0.182995237025073,0.000377664365445529,1.31528387687875,0.00374395705839117,2.2096768633415,0.00613972278854122,177.048454275783,0.213983011080591,2.24938822741964,0.000200845287235771,80662,251,80662
"CA",113,4.31559727654789,0.0316131440531925,1.52677236476934,0.030960385735304,2.63675187642758,0.0201111413224056,5.56396640864595,0.00407563355273371,0.0304275219952995,0.000273765071709552,0.0606139425543093,0.000550735805951716,0.250233668980885,0.000122762361328147,0.862592901384966,0.000254006267132238,125806.488781021,89.7094710343632,1.16660697785427,0.00152963170644094,0.403121474796616,0.000530891545626124,2.92177823647496e-06,4.19604960419563e-09,8.45929969585444e-06,1.21442683196296e-08,5.85139751171937e-07,8.02703674251519e-10,1.69378445173531e-06,2.3197233743422e-09,3.21510821918817e-06,6.90674829736128e-09,1.13931320325695e-05,1.97511616384227e-08,2.28717175102871e-06,3.77045829505983e-09,0.28800942149209,0.000146587033209665,-0.0828954708338656,5.30173259568493e-05,0.174021816528477,0.000219281547967502,0.00437566841229788,5.63244114441015e-06,0.463688172218066,0.000394944325642834,0.135601565447056,0.000114688223313504,42.3945723365737,0.0331189233120684,1.40759220427921e-08,2.0485232850441e-11,4.43694978225239e-06,6.71869772618146e-09,2.21797198842092e-05,3.52451085429558e-08,49.5229190712495,0.0548501465537262,0.159796228089092,0.000191999166852945,1.386343195213,0.00291997804480625,2.54868633044712,0.00542572499101116,158.242447229002,0.203733804172586,2.24634065206252,0.000204542972726555,74915,273,74915
"CA",129,4.38136776193173,0.0418214507724308,1.75821903199191,0.0288038042672969,2.49445243701785,0.0221152112511297,5.33063411498184,0.00420638618981931,0.0282045815747878,0.000233349937966292,0.0560091030532996,0.000457663532192136,0.245592880871169,0.000120360534448196,0.859729228244156,0.000276198383807914,126628.335972807,119.907816422777,1.14403574444045,0.00161987435116238,0.396033760381308,0.000563333606994493,2.83554494568161e-06,4.35960888612952e-09,8.18864454536775e-06,1.25110436559077e-08,6.1986767381906e-07,9.15130008982471e-10,1.79051395345277e-06,2.63092817880356e-09,3.18988555770262e-06,8.22616042712748e-09,1.14147720772775e-05,2.28195180916498e-08,2.47953929021793e-06,4.72940547756487e-09,0.282099894947348,0.000160854823105974,-0.081031593306051,5.6543797583985e-05,0.173823164296546,0.000224892714279243,0.00452552018420173,6.35622879840659e-06,0.482156369009476,0.000480265584792573,0.140256854387951,0.000136804293190396,41.9364565131798,0.0396122906099898,1.52432899155529e-08,2.42769566950275e-11,4.5903395992368e-06,7.54578402271407e-09,2.10409050993032e-05,3.61192940705638e-08,48.3818760759326,0.0665282522540423,0.164030967871687,0.000236118699358596,1.39130085380488,0.00354564304095641,2.46936206454844,0.00629475965801021,140.853843905229,0.277798340956283,2.2678085926172,0.000315599526264012,74614,334,74614
"CA",145,4.28585423832295,0.0340525051122457,1.52042462186818,0.0289610905542012,2.60398913591161,0.0202150975712363,5.29771293546195,0.00300945657277681,0.0302827593638297,0.000233068055713421,0.060293416404579,0.000465591493108951,0.242756317388287,9.90318947796481e-05,0.864687352095891,0.000204219446248252,154008.226206631,121.341810215589,1.16246660186645,0.00151776957568649,0.399823550294306,0.000524449662071926,2.40696553204325e-06,3.52653567493151e-09,6.99672157841703e-06,1.01951205027749e-08,5.88866503917789e-07,8.00662913628921e-10,1.71181446155448e-06,2.31482008363031e-09,2.65711127472086e-06,5.41302370723495e-09,9.66417504090015e-06,1.62896268325216e-08,2.3807565853509e-06,3.72242717875985e-09,0.278505671517085,0.000118174614667643,-0.0818437498224766,4.79087326177202e-05,0.167175409790926,0.000192185160186139,0.00476599829473304,6.14761510516178e-06,0.496537324098149,0.00046863843035327,0.142154707277037,0.000125632094908671,41.2936426116342,0.0345551394750304,1.47584747230699e-08,2.26982803097548e-11,4.3204847070833e-06,6.89387705133796e-09,1.77588179824056e-05,3.09038503621104e-08,48.7928648311892,0.0561580952366894,0.169626890022084,0.00020262550476274,1.43591443377396,0.00267751424726969,2.4424037399494,0.00503638498031129,104.250189203368,0.214961285159394,2.36746139161853,0.00043239780726664,75280,349,75280
"CA",161,4.39715108003699,0.0194973471747315,1.67593740736618,0.0183442145439126,2.57285462033041,0.011382944516738,5.34302052130977,0.00215189780380917,0.0295919060219192,0.000144946445066033,0.0586972546301426,0.00028345114152676,0.242428206871604,7.94531392415891e-05,0.87172382014523,0.000144714795056037,153811.931264635,112.833718266364,1.17566642107457,0.00139226232541971,0.401563545664867,0.000477706542622856,2.44671834488454e-06,3.35219843549704e-09,7.15889054749201e-06,9.72426633247038e-09,5.66782020383282e-07,7.13224769997374e-10,1.65896061916096e-06,2.07512872268124e-09,2.69743549405458e-06,4.40593731725131e-09,9.93402406975796e-06,1.42583498792613e-08,2.31497417566179e-06,3.00642495019213e-09,0.277698255334194,8.28663209591433e-05,-0.0837733325441814,3.68695521695516e-05,0.164409126998557,0.000147842740562287,0.00478400898976549,5.6470575237445e-06,0.486554740510292,0.000367729569721075,0.140416184415714,0.000101096793965801,40.6068737715267,0.0271258422976099,1.41591128636714e-08,1.84339121267479e-11,4.12297136610863e-06,5.58983673308104e-09,1.78882309541301e-05,2.71096462954081e-08,46.5303523937426,0.034612378489971,0.162018606954306,0.00012905716779663,1.45017662188831,0.00202860501011804,2.52661182388441,0.00377332485767797,82.8919256015482,0.215457845074422,2.36100516199199,0.000413084884807474,83736,691,83736
"CA",177,4.43636645812447,0.0204347103249178,1.73228173074978,0.0199084561813359,2.56591336127339,0.0112612739260852,5.41496998591921,0.00203834314145679,0.0297081307234133,0.000169510598109197,0.059122379006771,0.000341937710138145,0.243825869682756,8.07057954452964e-05,0.875758926472073,0.000137323118686061,153804.535844759,62.8777042863278,1.20052976913757,0.00144753809839942,0.407722325686487,0.000494569782331573,2.3761007434214e-06,2.95018722125384e-09,6.99519618903724e-06,8.62607172710098e-09,5.72847672634272e-07,7.08066297764898e-10,1.68624664624577e-06,2.06770877592199e-09,2.71353584548588e-06,3.75428583817613e-09,9.73865813597873e-06,1.24422370908337e-08,2.33402194026666e-06,2.95306953938601e-09,0.278490887731928,8.02902982302538e-05,-0.0843476749327629,3.45367695027147e-05,0.159200092672421,0.000150276369075042,0.00486100835695451,5.95614660260475e-06,0.514902802051403,0.000433359738251365,0.147842365270226,0.000113857027355705,42.9113357953657,0.0298402397635262,1.36003258955899e-08,1.81263167835563e-11,3.98427794270807e-06,5.56417463608864e-09,1.6508733736962e-05,2.29067715340644e-08,49.8542481901975,0.0369441911512979,0.17294197450534,0.000141486168455471,1.49406435358595,0.00200533116402988,2.44300711768828,0.0035266623705393,76.0875492662127,0.192569646227311,2.45669523911573,0.000418849773746815,82184,595,82184
"CA",193,4.46410726006949,0.015299969740661,1.73506108097713,0.0172124272526222,2.59033935515147,0.00853988254343542,5.64575867499138,0.00147893230957147,0.0297566902624005,0.000134377474373589,0.0592560597649686,0.000269474765880798,0.247260014248328,7.24538631326658e-05,0.881772993114397,9.51111916831442e-05,172949.256176945,62.7953093582441,1.23039933125436,0.00127538248244619,0.416822220405312,0.000433698606708442,2.16854339444125e-06,2.3591309902633e-09,6.40002803532443e-06,6.92316179756855e-09,5.14792077923307e-07,5.53326449160163e-10,1.51903609946586e-06,1.62072955673343e-09,2.45120501116806e-06,2.73849004768315e-09,8.76208611798321e-06,9.53790252690822e-09,2.07817367692613e-06,2.20199124011774e-09,0.280949340792725,6.59888698787756e-05,-0.0852275299308746,2.66600588224176e-05,0.158927276974686,0.000128002941895537,0.00483487807995474,4.99708497239574e-06,0.534297823449297,0.000331244783817311,0.154359913246677,9.62849030673508e-05,45.8963863508785,0.0257398031222253,1.13434782585039e-08,1.26987754400898e-11,3.3986420406673e-06,3.98756470336758e-09,1.43642553938401e-05,1.74830508179766e-08,52.4424625778085,0.0282156404880387,0.176894593741703,0.000106233207149136,1.50012954796073,0.00155938077256497,2.41045491340459,0.00270806235376525,50.4190158846404,0.14910613874076,2.45283079600837,0.000396462532942406,94624,774,94624
"CA",209,4.52064007463364,0.0134399499047254,1.8616777671716,0.0144411519132208,2.53235470403272,0.00697834187841073,5.89929229188686,0.00143528327876921,0.0292320727267697,0.000112202854653962,0.0582344133827764,0.000224476135917863,0.250124388980793,7.39521395297228e-05,0.884933544896368,9.11575818806565e-05,192662.01948771,89.345032678818,1.22850017431901,0.00130086216164691,0.418232409004722,0.00044302996146291,1.96039026802929e-06,2.24392477336352e-09,5.75926064970034e-06,6.59794186692914e-09,4.89826925249746e-07,5.34319972711364e-10,1.43846867749657e-06,1.56397057469395e-09,2.21497722036249e-06,2.57585691844753e-09,7.83295997222927e-06,8.86622533082339e-09,1.95754885693586e-06,2.10169952582058e-09,0.283398902022816,6.76092573111835e-05,-0.0813976504901417,3.10713154871523e-05,0.155496361014825,0.000140554344774335,0.00477894952289121,5.09043321503696e-06,0.545067756533144,0.00034885215709965,0.156068704712686,9.67663270252273e-05,47.5480122965679,0.0268658476201851,1.04194955629268e-08,1.18867846453573e-11,3.19721678910079e-06,3.8407889694319e-09,1.28220617287872e-05,1.63357542309109e-08,54.0318685068252,0.0288189722566015,0.177558486868065,0.000103851818845233,1.48502548981968,0.00153360322807091,2.39882994525442,0.0026558800035562,24.4987621216256,0.123383766181742,2.39519274464707,0.000426480786868869,85121,832,85121
"CA",225,4.46109601388536,0.0148192523535396,1.70002897924381,0.0161304936275281,2.62773719239816,0.00940138678791905,6.04765239796084,0.00163896573720029,0.0305196230068561,0.000128784153538426,0.0607128949866148,0.000261043605912063,0.253219906946656,8.46525884655888e-05,0.882215574940192,9.82983010489702e-05,196137.766057362,66.2414549205225,1.19267250991684,0.00132044278568863,0.408168339848233,0.000454491477183588,1.85459117194672e-06,2.11765503100276e-09,5.4192662906229e-06,6.15628873266515e-09,4.81195058013122e-07,5.40970984097748e-10,1.40598088217767e-06,1.57082165556004e-09,2.10911270366592e-06,2.49048961782477e-09,7.32212590491502e-06,8.22443605360243e-09,1.8992765016832e-06,2.08834948187156e-09,0.28800591718654,8.02052192792413e-05,-0.0811268081028197,3.18383663559626e-05,0.148200912370965,0.000142922336369302,0.00436139723425667,4.72771119749238e-06,0.497331562951382,0.000309986195625289,0.145633365139298,9.72128651435157e-05,46.3860651662426,0.0288115978456659,1.0487685152302e-08,1.17634801423245e-11,3.35630492012771e-06,3.86527207900233e-09,1.29536140332254e-05,1.53143153980273e-08,52.8341591846905,0.0325524576324244,0.165887427373904,0.000110230652590988,1.42857567040978,0.0016004921487108,2.51408412499327,0.00293110533333309,50.7606957541825,0.12622399331305,2.38030786217489,0.000406380913020935,85777,862,85777
"CA",241,4.45749433482476,0.0143586463961971,1.74969353301491,0.0170924208192074,2.57471317888994,0.00913246954284585,6.14511691421141,0.00147814896726616,0.0303198102828082,0.000140364894746308,0.0604261550980415,0.000284391785153843,0.259085897319842,8.59220228933935e-05,0.883531543499496,8.97239326144599e-05,191381.708759913,74.1278328278389,1.27705132286461,0.00130334781738518,0.442981801112328,0.000457711941673872,2.07384207445525e-06,2.28425800305003e-09,5.97707063896968e-06,6.49043127947457e-09,4.96197613425093e-07,5.31380483567669e-10,1.43041522800024e-06,1.51318239889699e-09,2.34460732812682e-06,2.64118983984785e-09,7.99399610469108e-06,8.63280232085395e-09,1.91182238318198e-06,1.99640293121122e-09,0.293921580791437,8.10025826031048e-05,-0.0802645205328768,3.22974288744039e-05,0.152709701899978,0.000139254095605022,0.00449189263678393,4.376620153338e-06,0.50112323243308,0.000287001670984195,0.151195147345019,9.87486426383834e-05,49.2162793446271,0.0298983220599792,1.01581175330562e-08,1.03352943721357e-11,3.32018494300331e-06,3.45012921413931e-09,1.38442441111437e-05,1.44433380031654e-08,55.8010313189734,0.0333669623467687,0.171514305647118,0.000110698693821841,1.51212381950869,0.00156018260010356,2.62098012250394,0.00271991257615875,71.1589146373633,0.12807585775491,2.32877207564757,0.000282872510211377,91173,777,91173
"CA",257,4.41539816069028,0.0141777959861552,1.63111926866816,0.0188458841464109,2.63758584851458,0.0104469768053258,6.18849698847338,0.00171268772957517,0.0313356596499626,0.000170900697954898,0.0623940387343321,0.000343097618534438,0.265195484583065,8.85135722515883e-05,0.883095884014227,0.000102414272116055,197513.026500923,63.1286753380818,1.30691598763282,0.00131332457875444,0.459764245725415,0.000468738180607976,2.07440021096414e-06,2.20506397626516e-09,5.89576021317835e-06,6.17224522235667e-09,5.16029246996494e-07,5.44859414696232e-10,1.46690868576259e-06,1.5283514457047e-09,2.35297410830411e-06,2.61634555172457e-09,7.81683403447863e-06,8.12930190832947e-09,1.94421106065849e-06,2.00196263270208e-09,0.301524876454591,8.52981159989678e-05,-0.0809175725693543,3.24072622589793e-05,0.158440710021443,0.000144453601921768,0.00452449962692489,4.36778992205915e-06,0.524755391977859,0.00035452754367056,0.162178486347772,0.000132862810170869,53.3299543164129,0.0409844275680147,9.86098427200857e-09,1.02319597169379e-11,3.26082267722095e-06,3.46956285695768e-09,1.31006379901035e-05,1.39541545811854e-08,60.7302233319982,0.0479952789728721,0.184840515080089,0.000156150515941347,1.53322848093855,0.00160702745604448,2.55894392650087,0.00278789020024725,71.6094412039643,0.109520754878786,2.32611452844669,0.000283308109584717,91483,539,91483
